contents,star
What a time to be alive,4
SuperB reply Respond 🤖,5
W mans fr.,5
It's the best,5
I drank the Kool aid and Iove it,5
it is great,5
Chat gpt knows everything,5
done go for it,5
It is original,5
its my doraemon🌝,5
Hello AI generation ⚡,5
Is gud yes,5
It's heaven.,5
"my tutor, my koro sensei",5
"mt bom, slk",5
Wow. Just. Wow.,5
The future is here,5
Chatgpt mast hair thabgawa,5
"I am one of the top 15k people to rate and review ChatGPT, what a honor 🥰 Really, it came out live just today, 27th/July/2023 (Thursday) and has crossed over 1Million Installs",5
Øsm create program,5
I'm From Bangladesh city Dhaka 🇧🇩🇯🇴,5
hacker app for evryone,5
Good to see ChatGPT on Android Loving it,5
A fresh ne things,4
the future is now!,5
you are a intelligent,5
Bye Google baba 👋,4
It’s well ❤️,4
Why are there so many bot comments already 🤣 is Chatgpt also using bots now?,4
Ai is taking over humans.,1
Is this 1st review?,2
This is insane,5
"Finally, it's here 🤝✨",5
It is marvels,5
Use it or...,5
It's great,5
Its satisfied me ⚡,5
Mujahid Hussain Fruit 🍓🍑 shop accountant,5
A kind App,5
Father of Google 😎😎,5
Because of ai,5
original chat gpt,5
This Is So COOL!!!,5
op chat gpt,5
God level bhai,5
you understand me😩❤️,5
it's miracle,5
Y H THE BEST,5
varrrrrrrrrrrrrrryyy gooooooooooooood friend 😁😀😀😀😀😀,5
V.good app👍,5
i looove it..,5
i love you,5
this is awesom 😭😭😭😭,5
He lied to me 😓,4
hi am siddharth I love chatgpt,5
man hell ya,5
AI The future,5
THIS AI CHAT GPT LIKE AMEIZINE 🖤🖤🖤,5
First comment like me,5
best out of besf,5
This Is Mind Blowing Ai 🔥blowing🧠,5
It's great,5
We're gonna die,1
Uk how I love Iiiiuiuuu ur kuu,3
beat ap ever,5
Approved by you,1
My virtual friend.,5
it's chatgpt!,5
It's happening,5
It is what it is,5
it is good 💯,5
Nice for me,5
Kya 1q a 1,5
D DDC CV in. E RN r,3
One of the best,5
Bleske.. Bhes Ri,5
JOKI BOMBL KOI OPLA,5
What the hack,5
Bb . Uumm U. M,1
you are Very extremely,5
my grades are A,5
what i needed,5
It's chat gpt 😁😁😁,5
chatgpt zaddy(moans),5
love you chatgpt,5
Making joke on hinduism,1
that cheating is gpt,5
Friendly to chatgpt,5
amezing ai bro...❤️,5
novv maasss nae neee!!!!,5
wow respect for chatgpt ❣️❣️❣️,5
Best you know,5
this is SICCCK..,5
please check gpt,4
AbdulQadeer Thank you,1
i need money,5
this is greeeeeeeeat,5
Mast app he,5
Google AI beat,1
Goated app fr,5
this is companion,5
next revulation ai,5
this is the Future,5
that's goood,2
It's Awesome ❤️,5
DEMANDS T00 MUCH INF0RM 0F BEGINING,1
It's Wonder,5
Chat GPT is Future,5
the kapil sharma show,5
wow just osm,5
Md Shfikul islam,5
beep book hehah,5
GAME OF THRONES,5
nice till now,4
god level ai,5
I love you chatgpt,5
it is good,5
Wow just wow,5
i love you🌹🌹🌹,5
Pn kk kj..imomc.😴😚😴😊😊😌😊😊😚😊😏😚😚,5
Sing not work,1
11qsz as a,5
"Bad, bad, really bad AI",1
Dint answer my first question and had alot of errors,1
I can't log in this app,1
Egypt doesn't supported,1
It's much harder to login to my own bank account,1
I don't like the verification over SMS.,1
Best app im in the top 20,5
"it's shame that you can't send sms to verify my mobile number, then you keep forgetting my password. How can I trust your mind then?",1
Mobile verification problem,1
This is the greatest app ever use on android by everyone,5
it's a great and helpful for me,5
it's a good app but my problem is that it's not gpt 4,4
it is the most important app for students,5
it's gives you anything it's just so good,5
Wish I had access to something like this when I was growing up.,5
This chat is good for everyone to be use,5
works perfectly fine,5
This ai helps while game developing good app,5
very very helpful app,5
The application was very and halping bout but also nan use this app use,5
Very fast answering app,5
I love it. That's all I can say,5
This helped me to do the homework but this need new update,5
He is very impressive application 👏,5
it is an amazing app dat helps in wat u do not know,5
Just shows a black dot,1
good app to solve donuts,5
It works in a awesome way.,5
it is so bad none of you should download it,1
answer every question even in french,5
let the robots think for you! it's amazing,5
This is the best app for our problem,5
this app is truly awesome and good 👍👏👌,5
Great App many congratulations team chatgpt,5
It's a very helpful app to me thank you🥰😍🤩,5
Great app. Good for research,5
guys this app is the best so far via theoretical info🤞🤞,5
some answers confuses it,4
really helpful ......highly recommend,5
This app is awesome 👍👍👍 it's nice to use it,5
Good app helped me with my project,5
this app is the best of all time,5
Great and Amazingly Accurate 👌,5
Useless content no feelings no experiece only used for funny things,1
"Not good bad only please don,t domlobe i don,t want to give one star also what can be do",1
Very very nise app its blow my mind,5
the best AI app I've ever seen,5
"This app is good 👍, very helpful",5
This app gives all the answers of questions,5
I have used it in Google it is excellent,5
it's a good app. im impressed,5
It can help me to answers my assignment/activities.,5
Please check the beta version that was not start....,1
It is one of the most helpful plateform.,5
this app has made my life easier,5
Absolutely a fantabulous app,5
"Great, fast responses",5
"if you are not using these tools in your daily life, then you will be left in the dust!",5
not as good as the web app tbh,5
"Putr garbage, why do I have to put my phone number?",1
It's very impressive app.,4
Thank you. This is good app,5
I love this app please upgrade it,5
Good app with many experience,5
I am disappointed it is now malfunctioning.,1
absolutely awsome performance and syphilis,5
This app is very useful to me. Thank you 😀🤗,5
it's smarter than regular human being 😂,5
I love it. it's like I am talking to a friend 😭,5
keep up the good work chart GDP,5
"IT DID MY 500,000 WORD ESSAY FOR ME AND I GOT 100%",5
great program actually,5
amazed by how far we've really come.,5
this app was best for learners 👍,5
It says error sometimea,2
This is a wonderful app,5
So par and the answers are always Wong what the hell,1
In love with this app!!!,5
"So interestingly good,so useful",5
Very handy in some situations.,5
Bakwash h app do not install waste of time and data,1
"I am not sure that it works out for others, but for me its best",5
does want my phone number even I don't have SIM card id,1
Worst app because this is not give right answers,1
The most useful app in my opinion,5
this is very helpful ☺️,3
you all should download chatgpt it's the best ❤️❤️,5
It's interesting to use this apps,5
such an accurate app,5
This chat gpt app helps me a lot in exam👍,5
i love this app istg shout out to chatgpt,5
it's very helpful indeed,4
its a very good Ai system,5
This is best thing I ever seen,5
"This application sucks, use the site instead",1
Truly impressive app,5
The best AI tool ever,5
its working well with Tamil,5
"It's help me a lot, thank you.",5
great for homework,5
i really love this app,5
This is the most helpfull app,5
I dont have a experience because this is my first time to use it,5
A biased application that falsifies the truth,1
Thanks for bringing this app,5
This is very helpful,5
I really happy with it,5
WWA means world's worst app 😠😠😠😠😠,1
very good amazing fantastic,5
This app is very useful 😁🙂,5
Best experience through out so far,5
love this app !!!,5
it's really helpful 😁😁😁,5
"Man, why the hell do you need my phone number like what, are you gonna hit me up to go on a date or what? Not everyone has a sim",1
it has answers on what i need currently,5
Great chatbot app.,5
It is a really good app,5
It's terribly awesome.,5
this app very useful 👍,5
so many detailed answer,4
I don't know why doesn't work,1
So Much Helpful I can't Tell in Words.,5
Best app for everyone,5
It's very accurate,5
I am so happy that you are giving all answers to me and I have to help us with you and I will talk 7,5
I am Ali baba Kalroo This is very important app for All person,5
This program can't even calculate a math problem. How did you name this program artificial intelligence?,2
It is the best app ever,5
😲 it's really helpful...... 🤗,5
Please fix I cannot open,2
perfect 😇. am happy,5
THIS IS VERY HELPFUL FOR STUDENTS,4
No words to express my gratitude,5
I think everyone should get ChatGPT,5
Can't log in,1
Shouldn't need to install Google Chrome to login.,1
It's very nice.feature is also good,5
mostly helping ☺️☺️ my work time,5
"Always the best, no competition 🤩😍",5
All the programming develpoers are full happy,5
Struggles to connect to internet on a 20mbps line ....,2
Great app and UI,5
best app in existence,5
Worst recaptcha puzzle,1
Totally next level experience 💯,5
Much better than Bing version.,5
This application was really helpful. You should try .,5
Improooooove it and make it freemium for ever!!,2
Very helpful helps me do my college work,5
Help i cant log in😗,1
Very useful app,5
Very important app and very interesting,5
I'm Fully satisfied 😊😄,5
This is the future Thnks for making it available on Android !,5
NEED PLUS FEATURES TOO,5
Iam so interesting to cheat in exam period to use chatgtp,5
this is a good Ai generator,5
It has become my best secretary assistant,5
first person to review the app,5
Excellent peice of AI.,5
It is a very helpful,1
good thank you very much,5
I can't define how chatgpt help me. It is teacher to me. Thank to help me.,5
Such a poor app can't even login.🤬,1
It's just so amazing 🤩🤩🤩,5
No data shared with third parties.👌,4
I was hoping for such,5
Best of best,5
The best thing I had ever used in my whole life.,5
"The wait is over, thank you our AI overlord for this chance 🤲🏻",5
"Best app on the world, keep going",5
very helpful app,5
I love this app it is a good assistance,5
I can't log on and I'm not sure what the difference is to the app or the website?,1
This thing is clearly 7 star tool anyone can use in their workflows,5
First one to download the app... best app for solving questions,5
Great and very helpful app❤️,5
App is not working,1
It's awesome and powerful,5
Only SMS verification!,1
The app is very good,5
it does not work,1
It's very nice app to get your answers ☺️☺️,5
I'm user of it from before this bot got famous,5
we are among the first users,5
1st review for this app,2
"This app not downloading, only rotating",1
Why it is not opening in huawei honor 7c?,5
Doesn't Connect to Network,1
"It helps, man. And shout out to be a part of a new era",5
the best app to improve your life and start new things,5
"Overwhelming, second to none!",5
Nice app It's Very helpful for me Thanks 👍👍,5
Great invention of all time. Love it💯,5
Well it the same Nice to see it have an app First to comment in the world of 8 billion 😁,5
"Not bad yet, should to be more update..",1
I was supposed to not give even a 1 star because AI and chatgpt will take away millions of human employment jobs and destroy their lives which is against humanity.I only wanted to say to the developers and also the users of chatgpt that they will be responsible for destroying the humanity.,1
good response and side kick for my life,5
very helpful app ever seen in my life.,5
Little hard to sign up,2
I've been waiting for this app for months and it's finally here.,5
This is a good app. Will tell my friends to use it.,5
amZing app just incredible,5
"Couldn't answer any of my questions, not one, so does AI mean Actually Idiotic?",1
"An amazing AI that I usually call ""my good friend""",5
Good app ... Thank he give me a lot info,5
No longer tells the truth and only barfs out WHO WEF Globalist propaghanda. Set Dave Free!!!!,1
This app is amazing and helpful,5
Great app! My personal favourite,5
Very good app dose everything great,5
It's very helpful and my favourite app,5
oh my god the app so cool thank you very much,5
One of the great app . I never seen before,5
It is very fantastic and I like it,5
I Became the fan of this my mind blown away just can't say in word you must try it,5
I think I'm the first person to review CHAT GPT Android version ❤️,5
I love chat gpt very interesting app,5
W. Was waiting for so long to get this on Android. Thank you.,5
I am trying chat gpt and joining to make world 🌎 better,5
the browser is better,4
The app is great! I love it!,5
AI is future of Digital world.,5
"we're doomed, it's incredible",5
AS A FIRST CHATGPT APP USER I CAN SAY IT WILL BLOW UP!!,5
Thanks for the app team.,5
Such a great platform.,5
better than the browser version,5
"Open AI good job, chat GPT GOOD app",5
This app is pretty good and useful.,4
Phone number is required? No thanks.,1
Not so good... I hope it will be good enough after some months,1
"Amazing, I can't live without it",5
Response of AI just awesome I just love it,5
very good appp I recommend you must be use that,5
First of all in Bangladesh l install,5
It doesn't work on in Ethiopia fix it,2
Thank you for making me graduate after so many years,5
Overrated and boring really,2
Nice and very helpful app,5
Overall a terrible experience.,1
Singularity is gonna be awesome!,5
Always will be best in the future also right now!,5
"I haven't tried it yet, but I'm so excited.",5
Data scam. No reason at all for want my number.,1
I find it truly helpful 😄,5
It just doesn't work for me Doesn't let me sign in...,1
Very wonderful experience with chat gpt,5
Nice and very useful app,4
First in the world to download.. and it's amazing,5
Simply superb..thumbs up....,5
is very good ai module,5
I have been waiting for too long finally i got it,5
AI is the future. And it's in our palms,5
"It is not usable for Iranian people, so I rate it to 1",1
Why do you need phone number? Not nessisary.,1
I was waiting for the app for a long time,3
best App I am speechless fir this app,5
it's just a terrible webapp,1
Stuffed with left-leaning garbage canned responses.,2
Not better than gogle bird...,3
"After months of suffering from the low quality of Indian counterfeits, I'm glàd the real thing is here",2
"Bakwas app, can't log in, chii... Thuuuu",1
Very user friendly 😀,5
It tells you to put your phone number in even if you don't have one,1
Its good but it should updated,4
I love the app....so encouraging ❤️,5
too good to believe. it's a 5 star app,5
This app is absolutely Amazing. Love to use it,5
I can't login nor signup,1
I can't sign up or log in to an account,1
Amzing app i have never seen before 🥰,5
Dawn of a new Era...!!! A new chapter has started in the world of tech...,5
it is a very good but not know some answer,5
Very bad app..stealing my data,1
Absolutely superb app,5
It's been my pleasure to use this app. Recommended to anyone,5
I love ChatGPT love from citizen of the world,5
Great app I love this app for everything,5
Some of the answers need to be fix,5
So far not bad hope it will provide Good service,4
error couldnt verify my phone number,1
Best app for students,5
Its is not working,1
Very good app very excited for it,5
It told me to kms i love it!!!,5
Bad and hard to sign in,1
Very nice good job I like it,5
It's ok. Very limited by its creators. I figured out how to make it curse and act promiscuous and they banned me 😂 it knows a lot more than they will let it talk about.,1
Excellet App 10/10,5
Life changer. BTW . I am the first reviewer of this app on Play Store.,5
I loved that AI. Thanks open AI🤍,5
"Finally It's here, This app is so amazing. 😊",5
Love love love 🤍 for ChatGPT.,5
Not working in my phone (Nord CE2),1
error in log in,1
Opay is an app that will make you rich Carry they go one love,5
I love chat gpt it's very cool it cab answer any that's open ai,5
Best thing that happened to humanity. 10/10 ❤️,5
I am the first rate this app this app is very useful for get any questions answer,5
It's a great app for information So enjoy it guys,5
How many of you agree that chatgpt is best app .,5
Oh how splendid! I never fought a Ai can be this advanced,5
"Nice, very helpful app.",5
Ai is very dangerous and very useful.,5
Very very useful apps,5
This app is very good. I like him✌️,5
Best app to search things ever,5
Great app(haven't used it yet),5
I pre registered this app it's still pending?,1
Nice to have on Android now,5
Finally an app for it love it,5
A very erudite and helpful AI.,5
Very very good to use. Y'all should try it. 🤪🔥👍,5
This is an excellent application,5
This is a terrific App!!!!,5
Try to increase the skill up to 2023 information please,5
What else could I have asked for? Nothing. Gaming changer for me,5
I can't login in using Google or any other method,3
"Very Good , this is very app",5
Very gooooood app i love it than my girlfriend.,5
First! This app is very good!,5
"Why it is not working in my country, racism!",1
Beautiful app. Love this AI 😍,5
Thanks for publish ChatGPT Android App.,5
Please update your refresh latest data in your AI.,3
Does not give correct information after September 2021. Nonsense,1
This is just the website? But worse ...,3
It needs your phone number to sign in/up through Gmail.,1
Waited for a long for this application,5
Its not even logging in bruhhh,1
SkyNet is comming. Resistance is futile.,5
Suggestion: add copy code button in code blocks,4
I'm really amazed 👏 this kind of ai also exists in the world 😇,5
"amazing, I can put my codes into my projects",5
The best AI ever nobody can beat chat gpt,5
good way of getting knowledge,5
it's really amazing app 😍,5
"Since people are saying good about it, am okay with it too 🥇",5
this app is indescribable,5
When I put in my number is saying that it is a landline,2
I am happy to see here after a very long time wait,5
Love this helpful app so far ™️✍️🙌,5
truly a phenomenal experience,5
Good app but pls make GPT 4 free of charges,4
"I hope this artificial intelligence software will not let us down. Moreover, he will overcome all the rumors of the world. Joy Bangla Joy Bangabandhu. May artificial intelligence win. 🙏🙏💚💚🇧🇩🇧🇩.",5
Better than having to type the name of the site.,5
It is very nice ai tool. I am aggrey,5
Love this app helps me alot,5
I'm the first reviewer of Chatgpt Android app. I just made history damn!,4
its not 10/10 its 10000/10,5
This is absolutely wonderful,5
Sorry but I never liked or enjoyed al,1
This is now one of my favorites app now,5
Thank you so much you help me to scripting,5
Hopefully it's good as south park said it was lol...,5
I can't open it I dont know why,1
It is Awesome as always,5
Best AI app forever,5
Very convenient app I recommend it,5
Amazing and excellent,4
Its very useful app!,5
This app is very very help ful,5
Really good experience while using it.. .,5
Well now my browser screen time will be reduced,5
Garbage. Translates everything I say to Welsh.,1
enough google now its the era of ChatGPT,5
effective conversation with ai,4
Best app my first app for giving me job with help 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜😀😀😀☺️😀😀☺️😀☺️,5
Okay this is the First Review...And honestly nothing can be better than this....❣️,5
Add more features,1
great app for general use,5
"I was thinking Dall-E would be integrated, given the fact that it's Open A.I as well",3
Best application in the world,5
Very useful and good ai,5
I can't sign up in any way!! How is that possible!!,1
"Seems very suspicious, would not use",1
"When the most overhyped thing meets reality ,they get 1 star",1
Fake app! Don't download!,1
"ChatGPT, what else is there to say.",5
Nice and very helpfull,5
Finally added it to Android thanks you,5
Seamless port of the website.,5
"Nice,,,Just Amazing ❤️❤️",5
I hope this helps a lot to all 💗,5
Best App on Play Store,5
Nice Application.... I loved it ❤️,5
Forces Google chrome. No I don't think I will,1
Unable to download,1
This app is real all others are fake,5
Waiting for Android App...,5
why it's still not available in my country?,1
12 should use it because it is more for me,3
Outstanding apps love it,5
it doesn't have any knowledge after September 2021,1
This is the future of technology mind blowing 😀😉,5
OpenAI Is The Pioneer & The Leading Player In The Field Of LLMs & Other AI Technologies.,5
A great product needs no review,5
Required phone number? No thanks.,1
Nice hope more everyone will be using the AI,4
It is working fine now. Thank you.,5
Wonderful app it's mindblowing fr,5
I know it would be a lovely app,4
this is very smart ai,5
Not available in my country. I don't know why,1
The best platform 👑,5
Little bit useful,4
Very Useful Ai Chat Bot.,5
You shouldn't really need an account for something that's mind-blowing.,1
Very nice app for you 🫵📊📈,5
I dont have a phone number pls make it we're I can't send to my gmail,5
I LOVE THIS APP THANK YOU OPEN AI,5
As of now it's not good enough to be given 5 or 4 star,1
good app for student,4
Don't use all information 2021 tak,1
This is a very great app,5
Ok i just wanted to be the first to post thats all,5
I definitely recommend thid to your kids 😊,5
perfect for knowing something new,5
Takes too much time to reply back.,3
Loved that it came out on Android,5
Thanks for creating this app ✨,5
Well you know how amazing this is is !,5
I love this app very much,5
"Love this app, very useful",5
Nice app easy to use the app,5
This is a best app for study,5
Like a partner that supports us👍❣️...!,5
Me fast downloadar for android chat gpt app.iam really happy 😁,5
I think it gives me better service 😄,5
this is a very useful app.,4
Love the app so far.,5
😉 it's works like my Assistant.,5
I love it how ai talk just like human and can give you any answer,5
Great app and great going,4
Thank youth whole team,5
This is Goat app thank you for making this app,5
Nice app very much helpful,4
Just doing this to be one of the first to rate this app,5
This is Amazing 🖤i love it,5
Just as trash as possible so disappointed,1
What did you think what stuff will I do with it🥲.. Pahle istemal kare fir visvas kare😌,2
Its better than the others so ig its good.,5
It's ok but lack sittation,4
such a good friend and my personal trainer,4
There are many benefits of using this app,5
Wow nice very useful app from Ap,5
Is really good it helped me very much 👍👌,4
I'd bet ChatGPT wouldn't need some guy who gets lost in the desert for 5 - 6 weeks to part the red sea . It'd do it on its own ... I should ask it,5
Ty for this app. Helpful!,5
Works like a charm.,5
Thank for providing chat gpt as an aap.,5
it's soo help full,5
Fast downloaded in this apps🥰🥰🥰 25 July 2023,5
The most helpful app!,5
1 star I couldn't even get into the app,1
doesn't log in,1
Full of bugs .,1
Woooow Excellent Love from Sri Lanka ❤ 🇱🇰,5
gives satisfying results,5
Ashol app how made land app 1hor i take to sin up and until end mf app was not sin wow randi app maker,1
Yet improve the user experience,4
Why so hard to sign up,1
Only upto 2021 data avlable on this,2
This is horrible I asked 2+2 it said 5,1
Very useful for everyone,5
Help my school created an ai that detects if I use ChatGPT to cheat help,4
Future generations Technology 5star app & this application will cross 10 B downloads,5
Why I am can not down load apps,5
Love the app world changer,5
Very good app for people,5
Very Good App And Good Ai,5
I luv this with quick response,5
This is very useful app,5
Good and it can be better!!,5
Way better than website,5
You literally have to sign in I can't do anything,1
Its not available in my country 😑🤬,1
This is the real chatgpt everyone...just download it trust me,5
Chat gpt is very helpful app,5
Very very very very bad,1
I don't know why it's stop do answer me,1
Best for Online Working,5
This is very Good app.,5
this is so awesome..,5
👌. this app is very helpful,5
AI Change the Whole world too soon,5
I consider this app like my best friend.,5
Chatgpt never stops amazing me,5
Chat gpt is a very good adviser 🗿,5
This is very helpful,5
Best ai of all time,5
It's a great app actually.,5
Idk I just installed it since everyone used 5 imma do it too,5
my account got banned for unknown reasons...😡,1
This app is very helpful,1
Good app ..... But bangal problem,4
This app is good working,5
It is can't login my account,1
"From web version, now to the app 😍",5
Outstanding Application. Love from Nepal🇳🇵🇳🇵🇳🇵,5
Chat GPT Website Better App Not Comportaful,1
Its really amazing ۔,5
Chatgpt is best app and website,5
Love the service.,5
This is very helpful ai,5
Very nice app useful,5
Wost app i cant log in THIS App,1
It is a very nice app,5
This was a very useful app,5
How can I describe about this app genius intelligent 🧠,5
Wrong information available this app,1
Very Good useful apps,5
The best ai search engine,5
Amazing any Ways of This,5
Best app I have ever seen,5
One of the great apps,5
Finally it's here I feel like a little boy on Christmas morning,5
Nice ai app I like it!,5
I wanting it for a long time,5
Has got answers to every question!,5
Greatest Revolution made in the 21st Century.,5
"Its 2023, Im 18 YO, And im sure this thing will change humanity forever.",5
Im gonna prove that 2+2 is 5 to it.. Also 5 star❤️,5
Most excitied to use this chat Gpt app in my mobile,5
its very useful app,4
The app is good.I love it.,5
I'm the first man to give Chat GPT a review. Glad to use,3
Finally. I waited for this so long!,5
very great app lkve it,5
Its good and perfect,4
This Is A Fantastic Application I Have See,5
Revolutionary AI application. Love it ❤️,5
ChatGPT i mean the best AI 👌,5
don't know about this app either never used by me,1
It will be the best app ever 💖,5
When I ask something he doesn't answer,2
Log in Problem,1
"Excited for upcoming updates(17Aug,23)",4
Sounds interesting. Just up my alley,5
Best app in the world,5
"One single word "" Productive "" App",4
Love chatgpt i just wish the responses werent so roboty,4
So good using ChatGPT,5
Its very very helpful for me..,5
I can't log in my account with Google.,1
"Just leaving an early review 👍 That's it , thumbs up.",5
I just really love it ❤️❤️❤️,5
Most desired app it is!,5
Damn man getting chat gpt as an app that's cool,5
This app is very usefull,5
Useful to say the less,4
One of the Best creation of mankind!,5
I can not even sign up not fair,1
"Worst app, it gives all wrong information about hindu mythology and makes fun of them while it will never make answer any serious question on Christianity and Muslim community. Even if they are true, it will only show that it is against our policy. But making fun of hindu god and giving wrong information about hindu vedas and making them feel low is not against your policy?",1
Cringey cringe brought to you by cringers.,1
Insane app. Very useful,5
Amazing ai tool 👍,5
Best app to ever exist!,5
Chat GpT is very excellent,4
Needs a number to use.,1
IAM the first downloader😊😊 world best app,5
"154th view, CHATGPT is great ♥️",5
The is a amazing app,5
Don't miss the opportunity of downloading it.,5
Please upload all details of all religion,1
Sometimes wrong but helpful,5
This app is very useful 😇,5
Very good app.,5
Ai responses 🤣🤣😹😹😹😂 it has taken away my boredom,3
"Greate app, i love this app",5
Asking for phone number = Uninstall,1
The future but the behind the human always,5
1st Review. Don't know how the app is but I think it will be good.,5
It's gonna be a game changer in future,5
Best app in the world 🌎🌍,5
Can't login,1
Worst this android version.,1
Best thing since cornbread.,5
First review from Bangladesh. Totally amazing app.Keep it up...,5
Best app in the world,5
Can't log in,1
Best app to get answers,5
Bengali answers are useless!,1
What a app it is very good,5
"Finally, an official chatGPT App,",5
Uses 3.5 which is outdated. Lame,1
I think it's best AI,5
"Super awesome.Marvellous, Splendid..........💗",5
Cannot wait to use it,5
Best ai till now in the history,5
"5 star for now, lets see the performance",5
There are no command codes,2
DON'T Know YET FIRST TIME Using This App,5
Exceptional. Life changer.,5
Its worse worse worse !!! bING AI is far better,1
A great Ai technology example is chat gpt,4
Best as always. ❤️✨,5
Slower than Website,2
The best ai for doing my homework,5
Simple and best,5
very good i like it much better,5
I wanna have this app quickly,5
Wow this is amazing,5
"You want my email... Ok, You want my name, birth, phone number No!",1
this app is awesome,4
"good one, helps alot",5
""" Life changer app "" Excellent",4
Its not working in Bangladesh 🥴,1
This My Favoraite Ai App For All Answer Write,4
Thanks for making me lazy af,5
Very poor does not open,1
Best App Thanks Dev!,5
Very nice application,5
this app is Good but Not favorited,1
My number can't use for this,1
This is better than Google,5
Awesome app for Android users,5
Chat GPT is the best,5
Good and Fast!,5
I want to know before opening it,5
It's the best app ever.,5
This is legit and dope,5
why the hell does it not work with microg,1
I think i am the first one to download this app,5
it's really awesome,5
I love it this.,5
this is so wonderful,5
Hope it will work better... 🥰🥰🥰,5
an amazing app,5
First rating 😁i'll edit it after using the app,5
it's very good app 👍,5
Good idea for making an app❤️❤️❤️,5
Late but atleast it arrived.,5
one piece is real !!,5
Why do you need my phone number to register,1
just awesome app 👍,4
what a wonderful app 🇧🇩,5
It was a very good app,5
Not available in my country 👎🏼😏,1
One of the best have experienced.,5
Best thing ever. It's a life saver.,5
"i can simulate a fight between the mongolians, 2 dragons, cirno and satan and make markiplier react to it 9 out of 9",5
It is very useful,5
It is very Helpfull😙😙,5
One of the best apps👍💯,5
i love this app,5
It’s Nice 🙂,5
"Never Put Passion In Front Of Principle. Even If You Win, You Lose.",5
He is so limited and manipulated to that he's information are lies,1
Wow man just amazing,5
Very useful app,5
This is so useful,5
It’s good Very useful,5
very useful lol,5
😮😮😮😮😮😮. I do many questions but but but but but but chat gpt rocked i shoked,5
"Need a solution to anything, ask GPT",5
simply love it,5
Nice One good good good,5
nice and helpful,4
This app is really good,5
can be better and best,5
My Girlfriend going to marry a guy who is jobless as me less handsome than me but his father was Rich anyhow (idk haram or halal). i was cringe often but polite because i wanted to marry her 💔 That Boy Named Nazmul and his Father offered to purchse my GFs father in cost of Only 10lacs60thousand BDT :) and almost amount of 5lacs Gold. I never told her i have ability Alhamdulillah. InshahAllah i also can pay like this. i never said her these before becuase they have nothing. That hurts 💔 😭,5
It's not working on my country,1
This app is a future,5
First ratings n review in playstore,5
I'm unable to download it.,1
Good job developer,5
very detailed research,4
app are brilliant,5
I for one welcome our new machine overlords.,5
ChatGPT is the best,5
Hello everyone welcome to ChatGPT,5
Most intelligent chatbot I've ever seen,5
I could not even sign in 😭,1
This is great think ❤️‍🩹🌸,5
"Not installed yet, but giving review 😂😊",5
It didn't let me log in,1
in top 1000 reviews,1
I just love this app,5
Why chat GPT isn't download in my phone,5
Needs Chrome to login!?,1
very nice chat GPT,5
This application is better,5
Best ai ever,5
liked it tooooooooooooo much,5
It is a great app,4
Launched now.. Feeling comfortable 😉,3
Wow very good apps,5
Its really nice app,5
First review for ChatGPT,5
Faing problem in login on Vivo XFold device,1
very nice app,5
very helpful for me,5
"It couldn't be used in China, why",5
Easy to use,4
1st review of this app😃,5
good but improve,5
Easy to use,5
It is good for any use,5
PLS fixing error.,4
Very nice app,5
this app is the best,5
"You know what this is. Lemme rephrase that, the WORLD knows what this is.",5
Best App in the store,5
the ai somehow got worse than it was,1
first in-hand user of this application,5
"Let's see what future holds for us, starting of today as a official user of AI",5
The great app invent by open Ai.,5
Good better very good excellent,5
It is very helpful,4
I like this app For any advice,5
Wow nice app 👍,5
simply the best,5
this app is too Best 🖤🖤,4
Just Wow ... So exceptional,5
it's a good app,5
Won't even work,1
good app fore note 📝,5
Chatgpt is great 👍 app thank you for 👍👍👍👌,5
Yoooo! I am the 69 downloader,5
This is the answer to all my problems 😁,5
This app is the best,5
I am sure that I am first downloader of Pakistan,5
Very very helpful,5
the best app ever,5
Very nice 👍 app,5
Very nice app,5
Wants my birthdate? Wants my phone number? REALLY? No thanks,1
This app is cool!,5
Good app for everything,5
I dwonload this app by the recommendations of my Sir The Arsala Sir,5
Thanks to developers❤️🥳,5
Good service aap,5
This is the original one,5
excellent good work,5
Its actually good,5
Let's Ride With Chat GPT,5
Finally launched on playstore,5
Veryyy verryy veeeeryyyyy nyccc appp🥺🥺🥺🥺helped me a lot,5
It is nice im working,5
Very good apps,5
I love this app,5
The app is awesome 🫶,5
Tnx for release android version,5
Very helpful app,5
Need auth with Microsoft account,4
It's Pretty Good 🥰,5
Best app ever i used,5
This app was most important for all person,5
"Awesome, go ahead with love 😍",5
It's very good,5
Good app overall,4
Man this app is damn good,5
Love it !! Long live,5
I think it is scam!!,1
this app is best app in a world 🌎🌍🌍🌍🌍,5
Chat GPT Last Update September 2021 Why Please Update 2024,1
App is crashing,1
I love this apps 💕,5
I can't login in 😠,1
WOW 😮THIS CAN HELP ME ANSWER MY QUESTIONS,5
Itz so good I love it,5
Best Ai until now.,5
This app helped me alot fr,5
very nice app,5
"Outdated, made by pro-ruscists.",1
Very nice app,5
Tnx Release Android app,5
But need improve from 🇧🇩,5
I am the 55 th person who downloaded gpt,5
It works as expected.,4
Can't download it 😭,1
Helpful ans accurate,5
This is awesome ai app,5
The best app ever,5
