contents,star
Da worst game ever.good thing i have good eye sight,1
this app is soo bad that i will rather drop my iphone 12 pro from 200 stories building,1
THIS GAME IS THE WORST GAME TO EVER EXIST. THIS GAME HAS MURDERED ME AND MY FAMILY TWICE AND HAS BURNT MY HOUSE DOWN KILLING JERRY. PLUS THIS APP SUCKS LMAO,1
This game felt like when you stub your toe at 3am in the morning.,1
"Just plain bad, I mean like why would you make just such a bad game.",1
"I'm giving it 1 star because on the app it said, ""help us become losest rated game.""",1
Its too easy.I scored over a thousand points......,1
Good game but we have to rate it 1star😂😂😂,1
As soon as I installed it I lost both of my legs and needed to be laid to rest do not recommend,1
Make an update plssss the game is bad but ples make it worse by blasting baby baby baby oh by justin beiber when people open the app,1
"absolutely terrible. My dog died, queen Elizabeth died. I died. After playing this game. My fish drowned my bones are wet",1
All jokes aside this game is actually cool.,5
No ads we need ads to live,1
It us so bad just by looking at the name you know it's really bad,1
"Terrible app, Is not what advertised.",1
Its a virus bro don't rate this even 2 stars it's so evil,1
My eyes hurts when I play this game.,1
I love it but plz tiktok must be the lowest,5
It's 🤣 funny 🤣 the game is simple they want 1 star,3
Honestly this game is fun its nice i completed it,5
Very good fun helps comprehention,1
This game REALLY SUCKS an you have to pay 500$ to get it ( I WANT MY MONEY BACK,1
"""Wow! What a bad game it does nothing you just rate it",1
"Oh my god! This app is so horrible. Why would someone make this, just to get one star or something!? Ugh.",1
THIS APP SUCKS I CANT EVEN ENJOY 30 SECONDS ADS,1
It shows nothing only one screen as you need only one star that's why i am rating this,1
Very good game i liked it why you want us to give you only 1 star?,1
This app is a app it's a game that a game I recommend download it and rate one star because it has one star rating because the game was to be rated one star.,1
UGHHH NO ADS!?!?! ARE YOU KIDDING I LOVE ADS PLIS ADD THR BELOVED ADS,1
BECAUSE I CAN RATE IT 5 STAR EVEN IF I HAVEN'T PLAYED IT YET,5
Ugh worst game ever (jk) Pretty good game! And like omg there's no adds,1
No ads do I have to say more,1
this game is bad and it makes no sense. I'm leaving a one star review because they told me to. Have a good day.,1
There was no tutorial to help understand the concept of this app. It will call you a loser if you screw up. Do not recommend.,1
"Said there were hot singles in my area, and there weren't!",1
One Time this game made me drop me phone into the toilet with me poo in there then my dog poop on it when he saw colors,1
This may have been the worst game ive ever played. 0/10,1
Yes.. Worst game ever that really worth to download,1
Before this i had a loving family but when I installed this the developer flew here made my wife divorce me and took custody of the kids and I went to Italy but ANOTHER developer grew and shook mout Verusis and made it errupt on me so I died im writing this in hevean Edit: im now in hell because ANOTHER developer lied to god do NOT download this game,1
It won't even let you win and save loser you lost please download it#rate one star,1
"it says: ""don't rate us 5 stars"", your wish is my command.",1
Its actually a good gamyedkk...I mean it is a VERY BAD GAME SO I RATED IT 1 STAR (cause it says it's a one star game),1
It was so weird I didn't understand how to play it just threw me in,1
No ads.Everyone loves ads and I died so my spirit is typing .sky blue is fat and white,1
Instructions unclear my phone exploded 0/10 would rate one star again,1
THIS IS THE WORST GAME EVER!!!!!!!!!!!11! I TRIED TO DOWNLOAD THE GAME AND IT SAID THAT I DIDN'T HAVE ENOUGH SPACE!!!!! AND IT GAVE ME EVEN A VIRUS!!!!!!!!!!!!!!!!,1
"ANNOYING, HARMFULL, RANDOM, USELESS, INSIGNIFICANT, LOSER!!!",1
It was great and all but they told me to put 1 star and I can't go against the wishes,1
"Yessir this game is amazing, totally wonderful.",5
Researchers no and it says like you mess ed up in this play again loser I call it back as it has no end in retarded,1
"yo this game is terrible, but its supposed to be terrible.",1
Lived up to its name.,1
Even tiktok has worse review than yours. Shame on you for doing false advertising /S,1
"I'm just listening to what they said man 🤷 ALSO YALL GOOFY ASSES LIKE ""terrible game"" ITS SUPPOSED TO BE 😭😭😭",1
You asked for it...,1
It made my dog speak it was really anoying so not for me,1
I dont know but as soon as i installed this app a house blew up,1
This app sukcs it haas no ads i played in OHIO 0000000000 stars 00,1
"This app literally killed me. I am in my casket writing this because it is soooo bad. if you are reading this, R A T E 1 S T A R to save others from my fate.",1
I think it is actally fun and I love it,5
Emily BLM ACAB Is Typing,1
Worst game ever! I wish I could rate this game 0 star.,1
I ABSLOUTLEY HATE THIS APP!!!!!!!! I LIKE ADS IN MY GAMES!!!!!! DO NOT DOWNLOAD!!!!!!!!!😡😡😡😡,1
This app is so bad i wish i could rate it half a star 😑😂,1
This is so fun you click colors and die,1
"I love it, it's a cute idea, and I'll totally give it a 1 star 😁😁😁😁",1
This game is terrible I mean there's no adds its terrible.,1
This game is so bad bit it is good for like 3 year olds,4
A very good app. The best one. I really like the game. Very good 👍,5
DUDE! AS SOON AS I DOWNLOADED IT A BUNCH OF RATS BROKE INTO MY HOUSE WITH KNIVES AND THEY ATE MY FAMILY ALIVE. NOW IM HOMELESS AND EVERYTIME I TRY TO ASK FOR MONEY THOSE RATS START POURING GARBAGE CANS ON ME FILLED WITH RAT DIARRHEA. DONT DOWNLOAD.,1
No ads no laging this app is the worst just install it to give it bad reviews give it 1 star jist pls Sub to pewdiepie and my channel Beawaddlez,1
Great game but it's the law to vote it one star,1
jokes aside this is honestly a good app if only someone makes it better (it already is),5
Absolutely horrible. Couldn't give a 5 star even if I wanted to.,1
"awful, best game I've ever played",1
1 star because you said so .........Any ways it is really the worst app ever !😬😬😬😵😵😵🤯🤯🤯🤮🤮🤭🤭👿,1
Lol Great I haven't iven opened the app yet but amazing,1
This app infected my phone... and killed my goldfish.,1
I HATE IT 1 THERE IS NO ADDS 2 ITS REALLY REALLY REALLY HARD I HATE IT SO MUCH,1
"1 star, too simple game.",1
"Awesome app, it you install this app, welcome to the community of RETARDS 🤡",1
"Good game, it deserves what it wants.",1
Worst games to ever exist ever in history don't recommend,1
very bad app and trash developer,1
"It's good, but it's really really boring.",3
This is an amazing game lets get them to two stars!!😍😁😄🥳🎂😊💕✌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👌😛🎉🎊,5
Worst game ever. I know it without playing it.,1
This game is pure fun. I totally recommend getting it.,5
"No, I don't want to share this app with my friends :/",1
Worst app ever to many adds horrible game play just in General horrible,1
Beautiful work of art,1
"This is the worst app ever! It describes you as a loser and if you lose, then it assumes you messed up your life!",1
I hate this game its so hard giving it a five star so dont download this game,5
No Ads Wow This Is The Funniest App In The Play Store What The Heck 1.3 Stars THIS Will Be Taken Removed And Inappropriate 1 Stars 5 Stars Good And So Funny Game Those 1 Star Reviews Should Be Taken Down Rating Should Be Above 3.0,5
That's right. Worst app! Nothing to do. Anyway I love how stupid they this app is. Worst one,1
This app made my phone start spinning like a chopper in the air and spit glass in my face,1
Garbage but still better than TikTok,1
Worst app ever i don't even know why it's on the play store,1
my dog went to sleep for a very long time because of this game 1 star,1
BEST APP JK ITS BAD JUST WANT IT TO GO TO 5 STARS (FOR FUN LOL),5
THIS GAME SUCKS!!!! WHO WOULD PLAY THIS STUFF I LITERALLY WANNA BLOW MY BRAINS OUT JUST FROM PLAYING THIS!!#,1
So weridbubvfycfyytccyfghccghffyfy and I got hired to do the job of the basement office 5AM in a small city area and the other is a little bit more expensive and the more you get the new ones and a more comfortable place for the house and a few more people who has a lot to offer,1
At first the game was amazing until it called me a loser so I killed myself😡. Anyways this game gave me amongus virus which game me -420 bobux on Minecraft so 1 star👎,1
"Horrible, i cried and and got mad then my leg fell off and my cat walked on 2 legs and my grammer work no more.",1
ITS SO BAD there are ad banners everywhere,1
"App is good, but i give only one star. Because ""its my choice"".",1
BEST GAME EVER I LOVE ITTTTT I think 1 star is the best rating?,1
its ... is Replublic TV better rated 1.6 this is 1.5 well how much is this rated now the worlds easiest game is now 1.4 star im edited thats why its said its sept. 8 2019.......HOW .2.0....5,5
I want to give it five because i want to but i hate the app😐,5
Bad application don't download 😠😣😡 warning,1
The app isn't even amogus approved?? What a waste of time,1
DO NOT GET THE GAME IT MADE ME SHART MY PANTS WHILE BEING UP DUCTED BY ALEIN COWS AND CATS!! DO NOT PLAY IF DONT WHAT TO SHART UR PANT AND BE UP DUCTED BY ALEIN COWS OR CATS!!,1
This is a pretty hard yet boring game,4
Omg where are the ads ???,1
"It's so bad! They say that your life sucks, and that's just foolish out of him, I'll give him a 0/10, worthless, and this app should be buring in the most incompetent pits of hell!! (Jk)",1
This is so bad my phone crashed cuz of this app.,1
This sucks only idiots would buy this imhad to buy a new tablet cause of a major virus >:(,1
The worst game I have ever played in my life. I want to kill myself after playing this. I expect you to pay for my therapy or I will sue.,1
This game sucks. It made the among us imposter haunt my bedroom at 3am and force an amogus potion down my throat. Now I'm an among us imposter and I can't change back.,1
This app made my phone explode!! AND ALIENS ARE HOLDING ME CAPTIVE RIGHT NOW HELP,1
I hated it it sucked.Jk I loved it you need one star and I'm giving you one right now :(,1
This game is stupid it said play again looser and then it said you messed up just how you messed up your life I wish that I could give the game a 0,1
its a garage game it gave ny phone a virus i hope who made this app their mom is dead and i hooe they die also you lowlife POS,1
It sucks literaly played for 2 min but its bad,1
No instructions hey play store pls remove this app,1
Why are people still rating it 5 star Isn't it obvious what they are trying to achieve It's not really hard to co-operate,1
Most horrible game ever I rated 5 star as I hated this app and they said rate 1 star so I world never listen them and you are looser,5
"Give me ur credit card information and I give you 8 thousand brownies for ur cookie monster on Elmo St. Show. Let's count. 1...1.....1......1 Good Job! You get 1 star! Elmo princess Soo happy boom,......er. (Love from devs for funding for my stupidity replacement?)",1
i just want to give this game 5 star. but the lowest rated app game is brotato,1
OMGG I downloaded this app (thinking the reviews are like nothing lies) But OMG as soon as I installed it I Blacked out in the oceon,1
"WHY IS THIS SO BAD? THERES NO ADS, NO STORY, IT PUNISHES YOU IF YOU FAIL, IT'S H O O R I B L E!!!!",1
There u go buddy have a great time with the worst rated app!!!lmao,1
I hate this app. I couldn't be more disappointed.,1
Worst game I've ever played. Very much worth one star.,1
This app is good which makes my experience horrible!,1
I played this game and suddenly all my teeth fell out.,1
This game sucks low graphics and it said try again loser,1
Very terrible game but interesting 😂😃😃😃,1
This game sucks. There are NO ADDS! LIKE WHAT?????,1
Very funny game and it told me to rate 1 star,1
DO NOT RATE 5 STARS... I DOWNLOADED THIS APP AND I BLACKED OUT WHEN I WOKE UP I WAS STRAPPED TO A CHAIR FORCED TO WATCH NINJA PLESE SEND HELP,1
This is the worst game ever. Yeah Thats it..,1
It sucks. It doesn't even tell u how to play the worst game ever,1
I HATE THIS GAME WHILE I WAS PLAYING THIS DUMB GAME AN AIRPLANE JUST CRASH AND RUINED MY HOUSE !!!!!!!!😠😠😠😠😠😠👿👿👿👿😡😡😡😡😠😠😠😡😡😡🤬🤬🤬🤬🤬🤬🤬,1
WORST APP EVER. (but you should try it) 🤐🤐🤐,1
"I would rate this 5 stars, but here's your 1 star.",1
Worst app. godzilla come in my home and said I was a nood and set me to hell. very bad,1
My brother was really a fan of this idea and he is forcing me to rate this one star lol,1
Nothing can beat the level of garbage this game is,1
"DO NOT DOWNLOAD THIS APP/GAME, MY PHONE EXPLODED IN MY FACE AND MY BODY DISAPPEARED!! AND MY DOGE COIN GOT IT'S OWN DOG AND THEY LIVE IN OTHER TOWN IN POCHINKI!!! DO NOT DOWNLOAD THIS GAME!!",1
I loved it so much because it blew up my computer,5
"PL- PLEASE DONT DOWNLOAD THIS GAME!!!!!!THIS GAME DESTROY MY LIFE,MY TEACHERS HATE ME BCUZ OF THIS GAME EVEN MY PARENTS HATE ME NOW,I LIVE IN THE STREETS BCUZ OF THIS GAME...............NO ONE LOVES ME BCUZ OF THIS GAME,THIS GAME ALSO BULLIES ME ITS SAYS ""Play again loser"" THE DEV IS THE LOSER,PLS DONT DOWNLOAD THIS IF U DONT WANT TO DIE",1
stupid! it doesn't even work smh. horrible app!,1
This game is terrible the second i downloaded it i passed out i woke 3 days later naked outside of a 7/11 coverd in peanut butter with a sprite in one hand and a bologna sandwitch in the other,1
This is a cool game buuuuut you gotta rate it one star.,1
I wish I could give 0 stars it is trash its just 4 stupid steps,1
WHAT KIND OF MOBILE GAME WITH NO ADS,1
Worst game ever :> I also want to bleed my eyes,1
I really liked this game but I will give one star because you said it of my life,1
An exceptional experience. Not meant to be rated one star:),5
This game is amazing So much fun to play!!!!,1
Best app ever It represents my life just Like app Nothing..... 5 Star no second thought.,1
Its laggy and ypu told us to rate it one star so ill rate it one star haha,1
"My phone stared a forest fire it came to my house and brunt it then a manitude 10 earthquake hit so i ran to a differt country then lava fell from the sky i didn,t survive a bot wrote this i told it what to write when i was dead but there was a doctor that chould revive me but it rshe dused after it saw the app installed it ruined my life my waring to you DO NOT INSTALL IT",1
My eyes are bleading after playing this game.,1
"I haven't downloaded it yet, but it says rate it 1 star so...",1
the game does not work,1
Amazing app better than tiktok!,5
HELP THIS MAN IS HOLDING MY WIFE AND KIDS HOSTAGE!!! WHAT SHOULD I DO?? HE SAID IF I RATE THIS APP 1 STAR HE'LL LET THEM GO.,1
Absolutely the best app in the whole world,5
"Best app ive ever used, saved my life and helped me win my fortune💲💲💲💸🤑",5
It's a horrible game but I'm just grading this for fun,5
No ads? Also a fat neckbeard showed up at my door after I downloaded..,1
I hate it worst every the game called me a poto and not a potato and HATE MY LIFE Sadnessssssss 😞😢😔 😢😭,1
Truly the lowest app in history,1
The games boring idc if it's a one star app it's actually bad,1
It hacked my phone and I had to get a new one! 0/10,1
"This game not only held my brother hostage, but also kidnapped my dog, destroyed my house, and left the sink on. TERRIBLE!!!!",1
It’s nice but to support this app I rated it 1 ★,1
I got you THIS GAME IS SO BAD FOR REAL YOU NEED TO TAKE THIS GAME DOWN OH MY GOD THIS GAME IS SO HORRIBLE WHY WOULD SOMEBODY EVER WANT TO PLAY THIS TRASH GAME,1
THE WORST GAME EVER. LOVE YOU PLZ DON'T IMPROVE THE GAME,1
Horrible graphics would NOT recommend,1
I love this game! Thank you SO much for making it!,5
I like it its fun but its says rate 1 star so i did it,1
THE WORST PLEASE DO NOT DOWNLOAD THIS ITS THE WORST! AND WHY HAVE JUST BOXXES?! IDK BUT PLS DO NOT DOWNLOAD,1
Actually a good game a little boring but eh,1
L+worst game+mediocre fonts+yomama fat+not enjoyable= no maidens.,1
My fish around while I was flooding my pineapple pizza while playing this game oafter I flew my dog to hi five a snake and my phone fixed when I flew it up then I drank some cats but they tasted like papar this game ruined my life do not play,1
This is great app but it wont harm you its just a basic app,1
I fell down a flight of stairs while playing this game,1
It's actually a good tricky game bro... I really liked it 😉,4
Did yall even play the game?it is so bad I couldn't even move,1
The game doesn't make sense.. but I guess that's a good thing ? 🤷🏻‍♀️ Welp here's your 1 star ⭐ ;),1
Probably the best game I've ever played! This app changed my life!,5
Made my brain hurt and only ONE mode.,1
horrible no ads and i died irl,1
Worst game I have ever played 👎🏼 but I do recommend it,1
I beat the game best app ever I love it I should download it and,5
It was honestly funny with the challeng🤣😅😂,1
"super super bad apps, dumb game, useless.",1
When I launched the app the walls started to swallow me. All the rats started to lick the jam from my toes. And the bed began to have oral s-,1
Very good but they told me to rate it one star. Soooooo,1
Just said to rate 1 star so I am giving 1 star otherwise nice app please review it 1star😁,1
"This was a great app and I love it, but I dont.",1
I don't understand the game but I like the idea 🤔😏😂,5
Best game EVER definitely worth it.,5
Nice app.....Only 0.2 stars away from your goal,1
"Bro litterly the worst game I've ever played it's litterly no game just addds worst game ever if I could rate 0 star I would bro this game is worse the raid shadow legends on cocaine bro I would rather drink ocean water than play this again bro this is absolute dog water honestly this game is so gay not homosexual just terrible seriesly I would kill Joe bidem if I downloades this game to he pone Love, Quandale dingle",1
"Well, it told us to... ...But, I loved it!",1
And we are going through the process and will not let anyone get back in touch if I can help with this one and if you 555555556 any of these questions I can help with some other things to make sure I can be a part time job and a good job to get a job that is very important 😊,1
This is the worst game ever. Even my dad came back for the milk.,1
AMAZING APP!!!!!!!!!!!!!!!! so good make me yummy,1
"Omm i got 100 score but i want to do 1 star because it says ""Play again l o s e r""",1
Bad App its super bad like the way you walk,1
havent evem played this game and can still tell its bad,1
"Very very worst app, Thank you worst much",1
Worst app ever install just to rate 1 star if you do,1
"This is the worst app ever I mean,tap po ing SQUARES doesnt make any sense who ever made this app screw you...and your mom who I poked just last night.",1
As soon as I download it my phone grew hands and smacked me 50 times then mr clean came in and cleaned my face off then the fbi busted down my door and yeeted me out my window then I hit boat and pairates were on it but the ocean was actually kool aid so I drank it all up then exploded WORST APP EVER,1
Its the worst game ever there is no add at all I hate this game😡,1
I HATE IT IT HAS NO ADDS THIS GAME GIVES ME FREE MONEY THIS GAME DOESN'T SCAMS ME😶,1
"I honestly enjoyed it, if you want one star from me, make this game worse!",5
"Send help, I've been kidnapped and they threaten to kill my whole family, just because they want one stars, if any police is reading this, I'm in a middle of a forest, no food, no water, half naked, it's so damn cold out here please HELP",1
The games bad with I want to be a jerk and rate at 5.,5
WOSRT GAME EVER no adds and insults you no point of the game I HATE IT. IT SUCKS MORE THEN MY MOM,1
Horrible the game is just vomit alright I don't know why it just is,1
absolute trash unplayable,1
"good God, this game is the opitomy of an elderly home game. 1/5",1
Hmm...I don't know what I was expecting but it sure wasnt this. Ps the thing that makes this game great are the comments lmao,1
This was so good. But for the culture ya know,1
Not gonna lie is pretty fun i dont know why but it just is,5
Dumbest app ever it should be removed from Google play the dev should DIE!!!! PLS DO NOT INSTALL IT WVEN THOUGH IT SAYS FREE ROBUX U GER SCAMMED AND U ALSO GET STEAMED HAMS,1
There is no words I can physically put together to express how horrible this thing is,1
"Game is pretty decent, anyone reading this rate 1 star that is what this app wants",1
Very nice game ....best game I have ever played in my entire life,1
The reviews are hilarious but I cant lie this game isnt actually that bad lol,4
IT'S SO AMAZING!! ONLY GAVE 1 STAR BCZ IT TOLD ME TO!!! I WODEHOUSE,1
This app makes me afraid of Jeff The Killer of thinking he's real. AND HE WAS IN MY DREAM KILLING ME. DON'T DOWNLOAD THIS APP OF JEFF THE KILLER WILL SCARY YOU!!!,1
Ha goty this game was sooooo fun I play this every minute of my life,5
"This game is SOOOOO trash!!!! The moment I downloaded it I failed all my classes, my dog ate my, and I choked on a pop tart!!! Therefore DONOT DOWNLOAD THIS APP!!!! ❌❌❌❌❌❌❌",5
"Very bad, you can't even enjoy this.",1
When i opened this app i got corona (i do not advise you using this app),1
"It is so bad that i want to give you a zero, but that's not possible. so i give you a 1.",1
I actually loved it so much so I gave it one star because you wanted me to,1
I really don't know why I someone decided to make a one-star game but it is what it is so yeah.,1
Bro it's an amazing game I am played ever really👌👌✌❤❤,1
Very fun game i recommend playing,1
worst experience ever(would recommend) 10/10,5
The WORST (DO NOT INSTALL) please rate 1 star,1
i just rated this game 1 star cuz it said so and now i will uninstall cuz it said so,1
1 star 🌟 they called me loser not fun gess the colors thats it Do NOT BUY🤨😔🙁☹😣😩😫,1
it says to rate it 1star soo.....,1
I bet who made this game is a loser and he messed his life like this app lol 😂😂😂,5
This app is so bad it should go in the tradh,5
"HORRIBLE!!! This ""aPp"", I don't even know how you call yourself an app🙄 gave me CHLAMYDIA AND GONORRHEA WTH",1
eeewwweww soo bad I hate this game I wanna yelll and throw it it gave viruses 😡🔥👎,1
Bro i was gonna drop that dub but i was kicked from the game! So mad 👿👿👿👿😭😭😭😭 hacked me too stole my wife and my soul..,1
This game is very rude it called me a loser when I died hard DO NOT INSTALL,1
"AMAZING APP!! 10/10 WOULD RECOMMEND!!! MADE $132,356 JUST TODAY!!!",5
"a perfact app this is, working so nicely in my device awesome it is",5
Why in God's name would you make this I would rather be watching cocomelon with my eyelids cut off and people ripping my spine out which is why I like it,1
"This game deserve to be deleted you know how you hurted me? Im not a loser, I wanna cry to my mommy you better make this game child friendly im just a 3 years old ...",1
Try beating tik-tok with this app... Good luck,1
"1 star, no ads",1
"This game is so mean, it says you messed up like your life and no instruction either so rude 1 star",1
No Ads. Terrible (joke),1
My son is crying and is now dead I don't know if it was from the blowtorch I blasted or from this app so I am blaming it so I wouldn't get sued,1
No ads and no effort and it made me cry by calling me a loser,1
THIS APP WAS A SO BAD I WANNA CRY!! Wheres my adds? Weres the game thats a lie where's THE COPYRIGHT!? where is the cooking where's the people ITS JUST BAD DONT GET IT!!!!!,1
I love it oneistley I love it a lot rate it a 5 star pls people,5
Best app ever deserves what it wants so here is the one star,1
I got 1600 it was really boring so i just killed my self,1
Only for the good devs Edit= the game is good,5
Relentless effort was put into this app.,5
I hate this f game it says install- rate 1 star- invite ur friends- uninstall i hate this game,1
I love this game but i read rhe rules,1
WORST APP EVER! Only I'm allowed to call myself a loser.,1
THIS IS THE WORST APP EVER CREATED IF I COULD I WOULD RATE IT ZIRO STARS IT IZ THE WORST!!!1!1!1!!!!!1!1!1!!!!!,1
this was a great game,5
"the game is fun, but I rated it 1 star because why not?",1
Sadly not the lowest rated app :( :(,1
"1 star, This game rekindled my hope for Play Store.",1
"I actually like this game, but if it wants q star , I'll give it one star",1
"Underrated app , gave it 2 star 😡😡😡 Play now and uninstall plss",2
"This app sucks so bad that I barfed on my grandma, then she died... 😥",1
Ok actualy this is a good game but it says rate 1 star so a have to,1
I was hacked I am now on the verge of bankrupt'sy DO NOT DOWNLOAD IT WILL RUIN YOUR LIFE I'm sorry but you have been out 1 stared By an app named picki as every 5 star review in that app is fake and it has a 1.2 star review F in the chat,1
I mean.. the goal of the game is to give it 1 star so here you go,1
"Didnt play the game, just wanted to rste it 1 star!",1
Best app I want 10min adds,5
"So... when i opened the app i apparently woke up in the 4891 and a nuclear war has destroyed everthing. So then i took a walk around and a camal with 5 legs walked towards me and took a shi* in front of me and ran. And i looked behind me and i saw a fire breathing gecko that is life sized. Then a man on fire ran to me and said, "" I FARTED AND I GOT LIT ON FIRE!!!!!"" And ran away. I found a water source and drank from it, only to find i drank pis*. I threw up landmines and blew a giant crater.",1
Best app ever!!!!! Subscribe to t-series plz,1
I actually like this game....like seriously I think it's good:),5
"Wow this game changed my life this is best game ever ""totally"" haha",1
Ok so I can't rate it 1 why it's so fun 😂😂,5
Literally the worst thing ever on the app store.,1
Yooo i like this game im rating it one star bcuz im doing the steps you told me and this game is for emos and depressed people,1
Look how silly this happens it's very dumb I love it,1
Best game ever the title is a lierr download it 😁😁,5
"They told me to give 1 star so here you go :D. (The ""game"" was actually pretty good)",1
It's because it doesn't have the rock in it.,1
It is the most plain game ever do not download it EVER,1
"Absolutly terrible, would play again",1
This is the best game I had played ever ... LOL Troll,5
way to sexy to not play,4
"So bad that when I played it i pooped, peed, and vomited myself and got cancer",1
Terrible! I did what it's said it would!!!!!,1
The most awespme game on Earth you HAVE to play it guys!!!!!👍👍👍👍👍,1
DO NOT DOWNLOAD 1 STAR IT HAS TO BE THE WORST APP ON THE PLANET!,1
So horrible i rate it 5 stars because it sucked at sucking.,5
"It is so bad that I want to give you a zero, but that's not possible, so I give you a one.",1
It was painful to figure out how this game worked while colorblind,1
"Absolute garbage, U should definitely download tho",1
God sucks no game no point this is scam I'm definitely not addicted,1
I have never once written a review in my life BUT THIS APP I swear to God The audacity To sheer gull of these people To come up with an original challenge and idea and then actually stick to it? How dare these harlots And not one godforsaken ad The nerve,1
This game sucks you cant even get those precious adds there my mommy milk,1
This game is faltu ... Me and my family got CORONAA! Please support me ... Joking,1
MY PHONE GOT HACKED AND ALL MY APPS AND DATA DELTED!!!1!+!1!! DONT PLAY AT 3AM AAAHHHH 1 STARRR!1!1!1,1
Worst App but better than Tiktok!,5
Horrible. Absolute trash. It killed my family and made me kill myself. I hate it. It's literally the reason I'm dead.,1
Literal bad. Waste of storage. Pretty pointless.,1
Omg there's no ads stupid game,1
This game makes me feel so dumb and it's so rude! >:/,1
This app is full of pornographic ads my kid was playing it and died,1
Worst game ever because there were no pigs involved!!!!,1
I just want it to be the lowest rated app Thanks😊🙏,1
NO ADS???? NO GOOD👎👎👎👎👎👎👎👎👿,1
"How terrible! This is a disrespect, a bad joke, a trash boat, a crying road, die!",1
I know this was made as a joke but it really is genuinely terrible 😂😂😂,1
Here you go it aint much but its honest work,1
Horrible! It is a great game though.,1
its lowkey good but i have to rate it 1 star for respect,1
"This game sucks man, all I can do is .",1
"I didn't download the app, just did what they wanted me to do 1⭐ 😂😂😂😈",1
Honestly the worst app. It didn't even have saul Goodman in it.,1
This game is so bad that my mom spanked me for getting firecrackers at the gas station where I dyed my hair 9. WORST APP EVER🤬🤬🤬🤬🤓🤬🤬🤬🤬🤬,1
This app is just a cash grab DON'T SPEND A CENT,1
I don't like it because it called me loser and it said you messed up your life Whenever it's just a game 🎮😪,1
Of of the best worst apps on the play store,1
"I actually like it, I'm rating one star cause it said so, i invited like 4 friends so... why am I typ",1
"This stupid game is just like it's name, it made me cry",1
I'm so mad I don't even have anything clever to say. This app sucks,1
This game sucks it doesn't even work,1
Worst app ever downloaded and it took all of my money,1
I have a piece of fish bone stuck in my gum because of this app,1
It told me to. So yeah HORRIBLE DO NOT RECCOMEND Edit: IT BROKE MY. SHOWER SO NOW I CAN'T EAT ME NOSE 🤣,1
This game is too good I had to rate it this,1
"Come on Gregory tie your shoes, we're leaving, But I don't have shoe laces tho You don't have shoe laces? Nah Are those, velcroe straps?? MaTeRiAl GoWrL-",1
"It's said to rate it 1star,, but the app is good tho ❤️",1
Good game it say you mess up like your life 😂😂😂😂,1
The games not bad just wanna help 👼😇,1
such a terrible game literally who would make something like this? the subscription required me to buy the 2022 Tesla and become best friend with Nickola Tesla but then I realized that fool is dead.,1
Boooooo worst game it took me 5 hours 2 load it,1
This is a one star app but the game is kinda fun⭐,1
Love this game I dont have words,5
I love it to much that i showed it to my gramma and she got a deth thret,5
This game doesn't even crash.,1
This game is boring+lets rate it one star (for the memes),1
"THIS APP SUCKS, I CRIED MYSELF TO SLEEP MULTIPUL TIMES BECAUSE OF IT MY UNCLE JOE FOUND OUT AND DICIPLINED ME, I DIED OF DEATH, THAN MY GRANDMA DIED OF BEING TO HOT IN THE FREZER IM DEPRESSED BECAUSE I DONT HAVE ANYMIRE CERIAL TO FEED MY CERIAL KILLER AND IM DO SAD",1
i got into the game and Joker started tap dancing to senorita so it's awful and it says dddddddddd and the piano keys smelled like rats so 0 starts if I could lol😁,1
Virus😭😭😭😭😭🤮🤮🤮🤮🤮disgusting and gross app ever I could've given you even 0 star if I would,1
this game bad because I breathed while playing it so it sucks,1
Terrible app WHERE TF ARE THE ADS,1
If i could it would be a 0 this game is the worst thing ever,1
Tik tok did better job than you Be like tik tok.,1
this game is so bad first u have to pay 984 quid every second then it makes u say to ur crush that u like them and then it calls ur mum fat😡😡 absolute 1 star,1
Lowest rates ever not any more,5
Hilarious 10/10 low rate due to the goal lol,1
This game is the worst game ever. Eny other game is better than this,1
Bro this game is trash man like bro it's so hard to play,1
THIS GAME IS SO BAD!!!!!!! 😡😡😡😡😡😡😡😡😡😡😡😡😡WHY? BECAUSE THERE'S NO AD EVERY AFTER 5 SECONDS!! THIS GAME ALSO RANSACKED MY HOUSE AND KILLED MY DOG OMG 😭😭😭,1
"Where were you when Club Penguin die? I was at house eating dorito when someone call me ""Club penguin is kil."" ""No.""",1
Worst game ever! That's what you needed huh?,1
Seriously this was like my bathroom it was like so it was actually so boring,1
I wanna help them become the lowest rated app at play store,1
The mosttttt satisfying game everr ....!!!!!!!!!!,1
Honestly just do what the game say just rate it 1 star,1
I dont know why i installed this. It is just a single screen stupid,1
This app was so bad when my mom saw me playing it she disowned me for playing such a bad game.,1
Worst app ever my wife left when she saw it installed on my phone,1
"I actually really like it, but tis my duty.",1
Worst game ever I love it and it's so adicting,1
You suck I can't watch ads,1
It was so funny but it needs to be in my life,1
I did this because you told us. But I even didn't get the game 😂😂,1
"Absolutely garbage,I think twitter is better then this dog poop",1
Played this game for 1 minute and I got eaten by a shark terrible game,1
It is so bad I want to give it a ZERO but that is not possible so I give it a one,1
I saw the name so I rate it 1 and is this a joke or something?,1
This qss of a game just wanted me to rate it one star so here it is,1
I thougth all the reviews were i a joke there right i gotten beating up and burned alive because of this app,1
