contents,star
Addicting!!!!,5
Tyu,4
Yahh,1
Batter then coc,5
👍,5
Wow,5
Like it,5
Super,5
Ytlycnofb,5
اب,5
Like it,5
Viking,5
Eiiekek,5
Wow,5
Amazon,5
Osam,5
rawr,5
Super,5
S666ck,5
🙏🏻,5
Op game,5
Super game,5
Super game,5
Great app❤️,4
Ye game mujhe bohot accha laga 🥰,4
Interesting game,4
Best game,4
Fun game,4
Cool game,4
Good game,4
Nice 👍🏻,5
Nice,3
Good,3
Good,3
nice,4
Awesome!!,5
Good 👍,4
Its entertaining,5
Great game,5
Very good,5
Not bad,5
Good game,5
Best strategy,5
Nice game,5
Good game,5
Very fun,5
Nice game,5
Nice game,5
So nice 🙂👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,4
Amazing 😍,5
Amazing😍,5
It's fun,5
Fun!!,5
Build.fight.,2
Grest game,5
Nice gameplay,5
Amazing,5
Nice,5
Nice,5
Good,5
Good,5
good,5
Good,5
Best,5
Nice,5
Nice,5
The best,5
Awesome,5
Excellent,5
Nice,5
Nice,5
Good,5
Nice.game,5
It's alr,3
No crush,4
Time pass,4
Wow,4
Okay,3
Okay,3
It's ok,5
👍,5
Ok,5
Ok,5
noice,5
Yeah,5
Idk,5
Super game,5
Op game,5
سازندگان این بازی ربات هایی در بازی قرار داده اند که بدون وقفه در حال استخراج منابع هستند، از طریق دیسکورد از شما پول دریافت میکنند تا منابع را در اختیار شما قرار دهند. این روش درآمد زایی از کشور های تحریم شده هست و باعث میشه به گوگل پلی و اپ استور هم پولی پرداخت نشه. بنظرم نیمی از بازی ربات شده و بدون پرداخت پول نمی‌تونید از لول ۲۲ عبور کنید و همیشه بازنده هستید. پس وقت خودتون رو تلف نکنید,1
"Хорошая игра, но пока ботов не уберут для китайцев, играть там смысла нет. Бесконечные ресурсы для них это не радует",1
Jaime bien le jeux ya la vibrations et moins goûteux et ya du mini jeux sur prope tribu à réglé...I like it and the graphics 😎 big up,5
해 주는 것 같다 그리고 이 모든 것이 좋습니다 별명을 가진 사람들이 있다 하더라도 이 모든 것이 좋습니다 별명을 가진 사람들이 있다 하더라도 그 이유는 바로 그 이유는 바로 그 이유는 바로 그 때 마다 않고 있는 것이다 그 이유는 무엇일까 고민했습니다,4
Maganda xa laruin habang nagkakantunan di mo namamalayan yung oras pag uupgrades,4
Great game!,4
"Très bon jeux , avec un graphisme de oufff...",5
Real good 😊,4
Good game 🎯,4
Es muy intuitivo los gráficos son del otro mundo,5
Awesome!! Fun,4
Nice game 🎯,5
Very good 👍,5
Nice game 🎯,5
Nice game 💖,5
Great job 👏,5
Nice game .....,4
Excellent 👌👌👌👍,4
Nice game,3
Best game,3
Ok good,3
Not bad,3
Good game,3
Relatively good,3
Very good,3
Best game,3
Good 👍👍👍 Game,3
Sensational!,5
Good game,1
Good game,1
Good graffick,1
Nice game,4
Best game,4
Good game,4
Good enough,4
Not bad,4
Fun game,4
Not bad,4
Nice game,4
Good game,4
Fantastic game,4
Very addictive,4
Fun game,4
Great game,4
Good game,4
Fun game,4
nice game,4
Nice game,4
Nice game,4
Nice game,4
Very good,4
Nice game,4
good game,4
Not bad,4
Nice game,4
Good game,4
Good time,4
Awesome game,4
Very nice,4
Great game,4
Nice game,4
Very awesome 🎯🎮,5
It is fun 😁,4
very exceptional,2
Bonne jeu par tout puis que la garafiq,5
excellent 🤌🏻,5
Marvelous 😂📢,5
Realistic. Exciting.,5
Good games...,5
Great game...,5
Love ❤️,5
Amazing game...,5
Kool-aid,5
Nice,3
Good,3
Good,3
Good,3
good,3
Nice,3
Good,3
Good,3
Good,3
Totally fantastic!!!,5
Nice,1
Nice,1
Nice,1
Good,1
Nice ❤️❤️❤️,5
Good 👍,3
Entertaining,4
Best,4
GOOD,4
Good,4
Interested,4
good,4
Good,4
Awsome,4
nice,4
Cool,4
Good,4
Good,4
Good,4
I love it,4
Nice,4
Great,4
Good,4
I love it,4
Good,4
Intresting,4
Superb,4
Nice,4
Good,4
Nice,4
Good,4
Good,4
Superb,4
Good,4
It's good,4
I love it 💙,5
Fun!,5
Great game 😀😀😀😀,5
Love it!,5
Addictive!!,5
Good one,5
Nice game,5
Good game,5
Good game,5
Good game,5
Nice game,5
nice game,5
Good game,5
Awsome experience,5
Good game,5
Nice game,5
Very good,5
Very good,5
Nice game,5
Nice game,5
Nice game,5
Good game,5
nice game,5
Cool game,5
Good game,5
Nice game,5
Nice game,5
Lovely game,5
Best gaming,5
Fun game,5
Best game,5
Fantastic gameplay,5
Good game,5
Awesome game,5
Amazing game,5
Good game,5
Good game,5
Nice game,5
Great game,5
Nice game,5
good game,5
Very good,5
Nice game,5
Awesome game,5
Nice game,5
Good game,5
Good game,5
Good games,5
Nice game,5
good games,5
Nice game,5
Very good,5
good game,5
Good game,5
Super Fun,5
Good game,5
Good game,5
Nice game,5
Great game,5
Good game,5
Good game,5
Good game,5
Nice game,5
Best game,5
Good game,5
Very interesting,5
Good game,5
Good game,5
Great game,5
Nice graphics,5
Very fun,5
Good game,5
Nice game,5
Best game,5
Fun game,5
Good game,5
Good game,5
Good game,5
very nice,5
Very nice,5
Nice game,5
good game,5
Full enjoy,5
Good game,5
Nice game,5
Best game,5
Good game,5
Nice game,5
Good game,5
Good game,5
Good game,5
Good game,5
Best game,5
Nice game,5
Very good,5
Amazing game,5
Addictive wow,5
Interesting game,5
Cool beans,5
Excellent game,5
Very enjoyable,5
good game,5
Good game,5
Good game,5
Good game,5
Nice game,5
Good game,5
Best geme,5
nice game,5
Very nice,5
Nice game,5
Good game,5
Very good,5
Awesome game,5
Absolutely Amazing,5
Really good,5
Nice game,5
Having fun,5
big thanks,5
Nice game,5
Nice game,5
Very nice,5
Good game,5
Greet game,5
Perfect game,5
Great app,5
Good game,5
Nice game,5
Nice game,5
Nice game,5
Fun game,5
Great game,5
Good game,5
Nice game,5
Good game,5
Really good,5
Awesome game,5
good game,5
AWESOMENESS!!!,5
Loved it 😊,5
Nice 👍👍 🙂🙂,5
Great game 👍👍👍👍👍,5
Top,1
Love it 😋,5
Love it.,5
Good 👍,5
Good 👍,5
nice 😍,5
Awesome,5
Good,5
Great,5
Interesting,5
Nice,5
Fun,5
Great,5
good,5
Nice,5
Wonderful,5
Excellent,5
Nice,5
Fun,5
Good,5
Excellent,5
Best,5
Good,5
Great,5
Enjoying,5
Best,5
Awesome,5
Perfect,5
happy,5
Nice,5
Good,5
Good,5
Nice,5
Lovely,5
good,5
Awsome,5
Best,5
Good,5
Awesome,5
GOOD,5
enjoyable,5
Good,5
Best,5
Awesome,5
Nice,5
Nice,5
Nice,5
Excellent,5
good,5
Cool,5
Nice,5
Amazing,5
Great,5
Awesome,5
Cool,5
Enjoy,5
Cool,5
Nice,5
Nice,5
Good,5
Good,5
Loved it,5
Love it,5
Awesome,5
Good,5
Nice,5
Fun,5
Nice,5
Good,5
Nice,5
Nice,5
Great,5
Good,5
Interesting,5
Immersive,5
Good,5
Good,5
Good,5
Great,5
Good,5
Fun,5
Fantastic,5
Nice,5
Goooooood,5
Good,5
Decent,5
I love it,5
Cool,5
Good,5
Nice,5
Perfect,5
Is fun,5
Good,5
Nice,5
Good,5
Nice,5
Best,5
Good,5
nice,5
Awesome,5
GREAT,5
Good,5
Good,5
Nice,5
Great,5
Good Good,5
Perfect,5
Good,5
Fun,5
I love it,5
Happiness,5
Enjoyed,5
Love it,5
Nice,5
Coolest,5
Good,5
Good,5
Nice,5
Amazing,5
Good,5
excellent,5
Beautiful,5
Excellent,5
Fun,5
Amazing,5
Enjoyable,5
Good,5
Good,5
Nice,5
Good,5
Awesome,5
Good,5
Great,5
Mast game hai khelne aata rhe ga to,5
Top,5
niceeeee,5
cool...,5
Ambot sa kanding nga may bangs,5
Worst Game,1
ARABIC ARABIC ?!!,1
Napakagandang laro ❤️❤️,5
It's ok,3
Verry dood عالییییییییییییی😍😍😍😍😍😍😙😍😍😍😍😙,5
Op game,3
Kuch b,3
It's ok,4
Nic game,4
Gud game,4
Fifa mobile,1
Gds,4
Ok,4
Exllent,4
Yoyo,4
I like it,4
Ok,4
Entreating,4
Ok,4
nicw,4
Meh,4
Wow,4
Goog,4
Yeah,4
Meh,4
Fantastico!,5
ioke,3
Woow,3
Op,3
Avg,3
Gs,3
Dfg,3
Ok,3
✌🏻,4
👌 wow,5
WOW!!,5
👍,4
👍,4
🤔,4
none,2
пока все норм,5
😍😘🥰,5
👌,5
🥵,5
😍,5
🥰,5
👍,5
🤘,5
😎,5
🎣,5
Wanderful,5
तरर,5
Wicked,5
Hsheje,5
Op,5
Gd,5
Gud,5
جميل,5
ةةب,5
Verygood,5
Gg,5
Wow,5
Isjs,5
Gd,5
لللللد,5
رائعة,5
Nis,5
Fab,5
Op,5
باحاله,5
اسطوره,5
Tops,5
Super,5
Ok,5
Super,5
habsb,5
Ok,5
It okay,5
Cheesberger,5
Super,5
ok,5
Gg,5
I like it,5
it is new,5
Super,5
Op,5
Like it,5
Wow,5
I like it,5
G O O D,5
ssasssss,5
Amejin,5
Super,5
gg,5
Op,5
Mashallah,5
Skul,5
Nejend,5
👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,5
لعبة حلوة,5
Massive W,5
aesome game,5
Op game,5
W Game,5
oks lang,5
must install,5
Super game,5
SS g,5
Super b,5
Super game,5
Naice gems,5
1 O,5
Funny game,5
Goog game,5
Mast gaming,5
Kidilamnu theetahaa,5
Op game,5
Awosme game,5
بازی باحالیه,5
Op game,5
Butt hshaskzhgs,5
Beat Game,5
👌👌,5
👍👍👍,5
💕💕💕,5
❤️❤️❤️,5
❤️,5
☝️,5
মই খেলাৰ পিছত হে rate দিম download দি হে আছোঁ 😒,4
"enjoying , entertaining",4
Pretty good 👍,4
Nice game 😍,4
Nice Game...👍👍👍,4
So good 👍,4
Fun game!,5
Awesome game 🎯,5
Great Graphics.,5
Nice game 🎮,5
Ok fine,3
Good game,3
Not bad,3
Quite fun,3
Good game,3
officially amazing....👍,5
Nice game,4
great game,4
Nice felling,4
Good game,4
Great game,4
Good game,4
Nice game,4
Good game,4
good game,4
Not bad,4
Nice game,4
Nice game,4
Good game,4
Good game,4
Fun game!!,5
"Nice game,",5
Amazing ⚔️,5
Pretty awesome 😎👍,5
Now know,3
Good game,2
Nice game..,5
Cool 🆒😎,5
Superb ❤️,5
Nice,3
Good,3
Different game,4
Fun,1
Nice 👍,3
Good,4
Nice,4
Good,4
Good,4
Good,4
Good,4
fun,4
Good,4
nice,4
Good,4
Good,4
Great,4
Good,4
Excellent,4
Nice,4
Good,4
Love it,4
Good,4
Nice,4
Good,2
Fun!,5
Creative!,5
👍 nice,4
Great 👍,4
Good games,5
Nice game,5
nice game,5
Very nice,5
Good game,5
very enjoyable,5
Nice game,5
Great game,5
So gooooooooood,5
Awesome game,5
Top Notch,5
Wiking nice,5
Nice play,5
Best game,5
İts good,5
Nice game,5
Fun game,5
Nice game,5
Good game,5
Good game,5
Great game,5
So enjoyable,5
Yes nice,5
Nice game,5
Perfect game,5
Good Game,5
Best game,5
Its nice,5
Good game,5
nice game,5
Awesome game,5
Nice game,5
Nice game,5
Great game,5
Very lovely,5
Good game,5
Super cool,5
Cool game,5
Great Job,5
Nice game,5
Nice game,5
Very goooood,5
Very good,5
Good game,5
Great game,5
Good game,5
Awesome game,5
Nice Game,5
Nice game,5
Nice game,5
Awesome game,5
Cool graphic,5
Nice game,5
Decently done,5
Good game,5
Best game,5
Amazing game,5
Great story,5
Awesome game,5
Amazing game,5
Love vikings,5
Soo beautiful,5
Nice game,5
Good game,5
Good game,5
Good game,5
Good game,5
its cool,5
Good game,5
Nice game,5
Nice game,5
Nice games,5
good!,5
Excellent 👍👍,5
Good 👍👍,5
Love it❤️❤️😀😀😀🙂🙂,5
"Love it,",5
Fantastic...,5
Amazing,5
Excelent,5
Good,5
Nice,5
Cool,5
Fun,5
Good,5
Awesome,5
Great,5
Good,5
Good,5
Good,5
The best,5
nice,5
Good,5
Enjoying,5
Great,5
Nice,5
Sensational,5
Nice,5
Nice,5
Good,5
Recommended,5
Nice,5
Good,5
Good,5
Good,5
Nice,5
Good,5
Nice,5
Great,5
Nice,5
Nice,5
nice,5
Extraordinary,5
Great,5
Love it,5
Good,5
Good,5
It fun,5
Nice,5
Happy,5
Excelent,5
Good,5
Fun,5
Addictive,5
Nice,5
Cool,5
Excellent,5
Fun,5
Good,5
Excellent,5
Good,5
Brilliant,5
Fun,5
Superb,5
Good,5
Awesome,5
Perfect,5
Is good,5
Good,5
Interesting,5
Nice,5
Nice,5
Good,5
Nice,5
Good,5
Good,5
Good,5
Excellent,5
Love it,5
Good,5
Great,5
Nice,5
Good,5
Love it,5
Good,5
Good,5
Love it,5
Good,5
Good,5
good,5
Good,5
Goooooood,5
Good,5
Awesome,5
Exellent,5
Nice,5
Good,5
Hasta ahora divertido y fácil de entender,5
Slight lag,2
Feeling ko mang dirigma ako gagi,5
keeps crashing,3
"Wow ,🤌☘️✨",5
Bogus,1
Ok so far,3
So lag,5
Goog game!!,5
Okay 🆗🆗,4
Vikings!!,5
Super❤️,5
asdasda,4
Osm,4
Asd,4
Ok,4
Super,3
P2w,3
like,1
Ok,1
Like,1
😂,4
Super,2
Ok,2
العبة جميلة جيدا,5
👌🏻😁,5
👌,5
🤙,5
تووب,5
Super,5
goodgame,5
عالییییییییییییییییی,5
ok,5
Vvd,5
Op,5
Fantástico,5
Yoppey,5
Ryuui,5
Ok,5
Like,5
Ok,5
Super,5
Shafalya,5
I like it,5
Op,5
Super,5
Super,5
عالی,5
uu,5
Gg,5
Jakkas,5
خوبه,5
Ok,5
Yaaaa,5
🤘😎,5
Bast game,5
Ausam Game,5
Super game,5
Op game,5
Game bagus,5
Oh okay,5
Op game,5
Set up,5
Ok still,5
Super game,5
Super game,5
🙂🙂🙂🙂,5
🔥🔥,5
D..............,5
💝 wonder full,4
Nice game 🎮,5
Ayos ang laro pero sana my bunos sana na ibinibigay,5
Very cool,3
Preety good 😊💯,5
not bad,4
Good game,4
good game,4
Looks good,4
Good game,4
Good game,4
Good game,4
Nice game,4
Good game....,5
Good,3
Cool,3
Great game 👍👍👍,5
Good,4
Wonderful,4
Great,4
Best grafic,5
Very good,5
NICE GAME,5
Best game,5
Good really,5
Amazing game,5
Cool game,5
Nice game,5
Good game,5
Fun game,5
Fun game,5
Nice game,5
Very good,5
good game,5
Good game,5
So good,5
Nice game,5
Amazing game,5
Very good,5
Awesome 😁😁😁,5
Nice,5
Lovely,5
Nice,5
Awesome,5
Cool,5
Good,5
Love it,5
good,5
amazing,5
good,5
Good,5
Awsome,5
Good,5
Great,5
Good,5
nice,5
Fun,5
Good,5
Nice,5
Cool,5
p2w game!,1
It's ight,4
Perfecr,4
Ok,2
👍👍👍,4
♡,5
👍,5
Super,5
Niijjjj,5
Okey,5
like,5
Siuuuuuuuuuuuu,5
Strongest,5
Ok,5
Super,5
ok,5
عالی,5
Goid game,5
Op gàme,5
Saya suka game ini...tapi tolong perbaiki bahagian yang ada bug...terlalu banyak bug di dalam game ini...saya harap masa akan datang ..saya boleh main dengan tenang tanpa ada bug,5
"Recien eh empezado, le daré 5 cuando vea que es oportuno",3
Really love this game...wirklich interessante computer spielen,4
Great game❤️👑🤞✅,5
Napapamura ako sa ganda ng larong 'to. Charot,5
Wow game nya gampang Tidak ada yang susah ayo cepat download sekarang,5
nice game!,4
Great game!,5
Awesome game 😎,3
Best game!,5
Good game!,5
Not bad!!!,4
Great Game ❤️,5
nice one🤟,4
100% nice.game,4
WONDERFUL GAME!,5
Great experience.,5
Very addictive.,5
Very good 💯,5
Great game.,5
Great game.,5
Great game🎉🎉👏👏,5
Good game,3
Very nice,3
Good game,3
Im enjoy,3
Nice game 🎮🎯,5
Nice game,1
good game,1
nice game,1
Love game,4
Best game,4
Fun game,4
Very nice,4
Good game,4
Good game,4
Quiye good,4
Not bad,4
Good game,4
Great game,4
Good game,4
Nice game,4
Nice game,4
good game,4
Nice game,4
Good gameplay,4
Good Game,4
Good game,4
Very good,4
Cool game,4
Very fun,4
Cool game.,5
Good game.,5
Love it ❤️,5
nice game,2
Good❤️,5
Awesome 👌 👏,5
Great game....,5
Fun game.,5
good Experience.,5
Nice!,3
good,3
Good,3
Nice,3
I love it,3
Good,3
Great,3
good,3
Nice,3
good,3
Good,3
Love it,3
happy,3
Nice game🎮🎮,5
Good,1
Love it,1
Good,1
Good 👍,3
It's fun,3
It's fun,1
good,4
Cool,4
Nice,4
Nice,4
Is fun,4
Good,4
good,4
good,4
Awesome,4
best,4
Good,4
Nice,4
good,4
Great,4
Enjoyable,4
Enjoy,4
Good,4
Nice,4
Good,4
I love it,4
Awsome,4
Good,4
nice,4
Good,4
Cool,4
Good,2
Good,2
It's good,4
Excellent 👌,5
Brilliant 😊,5
Good 😊,4
love it!,5
Awesome!,5
Good wow,5
Nice game,5
Awesome game,5
Good ഗെയിം,5
Wonderful game,5
Amazing game,5
good game,5
Nice game,5
Good game,5
Nice game,5
Nice game,5
good Game,5
Very nice,5
Very good,5
nice game,5
Nice game,5
Extremely enjoyable,5
Nice Games,5
Good game,5
Great game,5
Nice game,5
Nice game,5
Good game,5
good game,5
Good game,5
Nice game,5
Great game,5
Good game,5
Good Game,5
Good game,5
Good game,5
Nice game,5
Very good,5
Good game,5
Interesting game,5
So fun,5
Nice game,5
Such fun,5
Fun game,5
Good game,5
Fabulous game,5
Super fun,5
Excellent game,5
Good game,5
Nice 3,5
Good Sim,5
Nice fabulosso,5
Cool game,5
Very good,5
Nice game,5
All good,5
Nice game,5
Very good,5
Best one,5
Nice game,5
Good game,5
Good game,5
Good fun,5
good game,5
Great game,5
great game,5
Good game,5
Best game,5
Nice game,5
Good games,5
Wow amazing,5
Good game,5
Very good,5
very good,5
Good game,5
Great game,5
good game,5
Fun game,5
great game,5
Nice game,5
So cool,5
very nice,5
Great game,5
Nice game,5
Very good,5
Amazing game,5
Good game,5
Great play,5
good game,5
Nice game,5
Nice game,5
Good game,5
Still learning,5
Best game,5
nice game,5
Very nice,5
Nice game,5
Good game,5
Good game,5
Thumbs up,5
Great game,5
Good game,5
Love game,5
Nice game,5
Sow good,5
Excellent game,5
Very good,5
Nice game,5
good game,5
Amazing game,5
Amazing sweet,5
Cool game,5
Good game,5
Awesome game,5
Very sexy,5
Awesome game,5
So fun,5
Nice game,5
Nice game,5
Very good,5
Sweet game,5
Cool game,5
Great game,5
Nice game,5
Good game,5
Good game,5
Good game,5
Good game,5
Excellent work,5
Good game,5
Great game,5
Nice game,5
Worth playing,5
Nice game,5
Best game,5
Nice game,5
Very good,5
Nice Game,5
Thats good,5
Good game,5
Cool game,5
Very nice,5
Thumbs up,5
Its good,5
It's nice,5
It's good,5
It's good,5
Good 👍,5
Nice 👍,5
Nice 👍,5
Good 👍,5
🙂 nice,5
nice 🙂,5
good 👍,5
Fun.,5
Love it..,5
Nice :),5
Enjoying..,5
Nice👍,5
Great 👍,5
Nice gameplay,5
Surprisingly fun,5
AMAZING!!!!,5
Cool,5
Good,5
Nice,5
Awesome,5
Love it,5
Good,5
Good,5
Nice,5
happy,5
Cool,5
nice,5
Best,5
Fun,5
Brilliant,5
Fun,5
Good,5
Good,5
Good,5
Great,5
Good,5
Awesome,5
Good,5
Good,5
Good,5
Good,5
Good,5
Good,5
Intresting,5
Good,5
Fun,5
Good,5
Good,5
Great,5
good,5
Fun,5
Awesome,5
fun,5
Great,5
Good,5
Good,5
Nice,5
Amazing,5
Good,5
Good,5
Goood,5
Good,5
Good,5
Love it,5
Good,5
Good,5
Good,5
Nice,5
nice,5
Great,5
Good,5
Fun,5
Good,5
Good,5
Great,5
Nice,5
Awesome,5
Cool,5
Good,5
Good,5
Good,5
Good,5
Love it,5
Exceptional,5
Addictive,5
Nice,5
Cool,5
Good,5
Fantastic,5
Best,5
Fun,5
Awsome,5
Awesome,5
Exciting,5
Nice,5
Good,5
Awesome,5
Enjoyable,5
Good,5
Excellent,5
Good,5
Entertaining,5
Nice,5
Happy,5
Nice,5
Wonderful,5
Good,5
Fun,5
Nice,5
I love it,5
Cool,5
Good,5
amazing,5
Awesome,5
Good,5
Gooooood,5
Fun,5
amazing,5
Great,5
Nice,5
Great,5
Nice,5
good,5
Good,5
Fun,5
Nice,5
Love it,5
Nice,5
It is fun,5
Perfect,5
Good,5
Awesome,5
awsome,5
best,5
Love it,5
Nice,5
Fun,5
Good,5
Good,5
Intriguing,5
I love it,5
Addictive,5
Nice,5
Nice,5
Amazing,5
I love it,5
Nice,5
Good,5
Great.game,5
Nice..,5
Waste game,2
Bored game,2
Top,5
Worst game,1
Addicted !!!,5
3 lang muna,3
Natutuwa akong maglaro nito.,5
It's ok,3
Moderately.,1
Super game!!,5
لعبة تستحق ان تنتشر عالميا,5
خیلی خوبه خسته کننده نیست,5
Muy bueno me a entretenido mucho,5
Wow 😮,4
Fan game,4
Just ok,4
All goods,4
Op game,4
its ok,4
Wow zk,4
Very involving,4
Seems okay,4
Alright game.,5
Not friendly,1
Oke lg,1
Naz008,4
Ok,4
Like it,4
Ok,4
I like it,4
Okay,4
gg,4
Owsome,4
Nc,3
Ok,3
Xyz,3
Gg,3
١٠٠,3
kude,3
Ok,3
lee beeee,2
🔥👍,1
Kl,1
Ok,1
🖐️,3
seru 👍,5
Mojoh🔥,5
👍👍🎇👍,4
Super 👌,5
It's ok,5
Super 💯,5
😋,4
👌masterhasbeen,5
Ok,2
Theek tha ha,5
ov ov ov ov ov ov overall,5
💀💀💀,1
👍,5
😎,5
👍,5
♥,5
😲,5
👌,5
👍,5
👍,5
👍,5
😎 🆒️,5
Ok,5
Like it,5
Ok,5
Giid,5
Exce,5
GZ,5
Op,5
Wow,5
Semma,5
Yeahh,5
Noice,5
Jh,5
Nize,5
Ok,5
Ok,5
ممتازه,5
Wow,5
uyes,5
gg,5
Vgood,5
Osam,5
Approve,5
Ok,5
I like it,5
Gooodd,5
Fff,5
gg,5
Noice,5
Mantaap,5
Ok,5
Op,5
Gajab,5
Owo,5
Gud,5
Like it,5
Ddf,5
حلوه,5
okkey,5
ok,5
ok,5
Oryt,5
Funny,5
Osm,5
Skolll,5
Super,5
Like,5
عالی,5
Op,5
Super,5
ڤاکان,5
I like it,5
i like it,5
I like,5
Yi8,5
like it,5
WOW,5
ugg,5
ffg,5
I like it,5
Coolgame,5
👍🏻,5
🌹🌸,5
Very poor,5
Ĝreat game,5
excelente servicio,5
Si papitas,5
Abbe yaarrr,5
Kant game,5
Nyc game,5
god game,5
endiaferon game,5
Gg games,5
Super game,5
Guu gooda,5
Super games,5
Veryyyyy gooddddd,5
Op game,5
Very goodtimes,5
Noiceee game,5
Feeling reality,5
Op game,5
🤩🤩🤩🤩🤩 oo,5
💯💯,5
❤️❤️❤️❤️❤️,5
✋️,5
❤️❤️❤️❤️❤️,5
👍,2
File to big . got it to load but wrighting is to small. Cant read it,4
nice game mga tnga,4
Very nice 👍,3
Very good!!!,5
preaty cool,3
Good game,3
Fine game,3
Great Game!!!,5
Great experience,4
Very good,4
Good game,4
Good game,4
Nice game.,5
Good Game.,5
Nice graphics...,5
Gooood,3
Good,3
Cool game 🎮🎮,5
Good,1
Good,1
Good 😍😌💛,5
Nice,4
Good,4
Love it,4
good,4
Fun,4
Good,4
Good,4
Good,4
Good,4
Good,4
Nice,4
Nice,4
Fantastic,4
Good,2
Nice,2
Nice,2
Awesome!,5
Nice game,5
Nice game,5
cool games,5
Quite interesting,5
Real fun,5
Nice game,5
Super fun,5
Great game,5
Very goooooooood,5
Good game,5
Very good,5
Nice game,5
Nice game,5
Good game,5
Good game,5
very good,5
Wonderful game,5
Good game,5
Good game,5
Good game,5
Good game,5
Nice game,5
Awesome game,5
Good game,5
Very nice,5
Nice game,5
Very good,5
Nice game,5
perfect game,5
Great game,5
Amazing game,5
its good,5
Great game,5
Best game,5
Good game,5
Good game,5
best game,5
Nice game,5
Nice game,5
Nice game,5
Good game,5
Nice game,5
Amazing game,5
Great game,5
Good game,5
Good game,5
Great game,5
Perfect game,5
fun game,5
Nice game,5
Good!,5
Bekar game hai L,1
amazing 😍,5
It's good,5
Good 👍,5
Nice 🙂,5
Cool,5
Nice,5
Great,5
Good,5
Good,5
Good,5
nice,5
Best,5
Excellent,5
Nice,5
Good,5
Best,5
Excellent,5
Intresting,5
Fun,5
awesome,5
Happy,5
Best,5
Enjoy,5
Good,5
Fun,5
Great,5
Good,5
Good,5
Great,5
Good,5
Good,5
Good,5
good,5
Fun,5
Love it,5
fun,5
Good,5
Excelent,5
Good,5
Nicer,5
Good,5
Interesting,5
Good,5
Great,5
Nice,5
good,5
Good,5
Amazing,5
Perfect,5
Good,5
Good,5
Top,5
لعبة رائعه اتمنى تضيفون اللغه العربيه,5
Nice 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5
Super game. 👍🏻,5
Complicated,5
لعبه ممتعه وجميله جدا,5
Will done,4
Gg,4
Goigg,4
Gio,4
vbb,4
Qqeyh,4
Rr,4
Niec,4
",🔥🔥🔥🔥🔥",4
Sooooo 😎!!!!,5
Yg,2
اللعبه رائعه جدا,5
Mhuje pasnd aaya,5
🥰,5
Nyc,5
Woow,5
Osome,5
Ganda,5
Jangkenpo,5
alright,5
wow,5
kso,5
جيدة,5
Running,5
البرنس,5
Noce,5
Nn,5
juuu,5
Wow,5
Well,5
Gg,5
////;,5
Need cavalry,5
Nise game,5
Its amejig,5
Очень красиво,5
Very Addicting,5
Super game,5
بسیار عالی,5
Op game,5
❤❤,5
🔥🔥,5
"Gameplay bagus, fiturnya juga membantu player untuk berkembang lebih kuat dengan mudah dan SESIMPEL ITU CUY, 10/5 sih Semoga kedepannya ditambahkan fitur yang lebih keren dan event yang seru",5
SUPER Cool 😎 👌 👍 😍 👏 😊 😎,5
Nice game ✌️💙🫂🍾,5
Awesome game!,4
Eselente el juego si no que para UN cellular de 2-3 de ram no le ba a funcionar bien,5
Nice game 👍☺️,3
Well done !,5
Great game 🎮,4
Good game 🎮🎯,3
Nice game 👍,4
𝐆𝐫𝐞á𝐭 𝐠á𝐦3 𝐭𝐡á𝐧𝐤𝐬,5
"Exhilarating,Awesome...",3
Meri najar me game 🎮 bhut acha he 👦,5
Very good.,4
👍 hai Nice,4
Graphic achha hai aur achi strategy game hai,2
Good game❤️,5
Nice game...,4
very fun!!!,5
Awesome game.,5
Awesome 👍 game,5
So good!,5
Great game.,5
Cool game 😎,5
Nice 🧡 game,5
Very good,3
Very good,3
Good game,3
Nice game,3
Nice game,3
Pretty good,3
cool game,3
Good game,3
খুভ valo akta game🎮,1
Absolutely awesome 😎,5
Good game 😊👍,5
Nice game🤘👍,5
Best game ♥️♥️♥️♥️,5
Nice Game,1
Great game,4
Nice game,4
Great game,4
good game,4
Not bad,4
Good game,4
Fun game,4
good game,4
Really fun,4
Great game,4
Good overall,4
Fun game,4
Nice game,4
Good game,4
Great game,4
Nice game,4
Very good,4
Good game,4
Nice game,4
Great game,4
Great fun,4
Neat game,4
Good game,4
Nice game,4
Nice game,4
Good game,4
good game,4
Good gane,4
Nice game,4
Nice game,4
Very cool😎,5
Good game.,5
Nice game,2
good game,2
good game,2
Very good..,5
Fun game.,5
Easy fun.,5
Great,3
Good,3
good,3
Good,3
Good,3
Good,3
Good,3
Nice,3
Good,3
Addictive,3
Cool,3
Nice,3
Good,3
Best game 🎮🎮,5
Adventure game,4
Awesome,4
Enjoyable,4
Good,4
Great,4
Good,4
Cool,4
Fun,4
Good,4
Nice,4
Fun,4
Cool,4
Good,4
Good,4
Nice,4
love it,4
Cool,4
good,4
Fun,4
Good,4
I love,4
Love it,4
Good,4
good,4
Good,4
Nice,4
Love it,4
Great,4
Good,4
Good,4
Good,4
Good,4
Good,4
Good,4
I love it,4
Good,4
